Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
maken,,,een eind,in oktober 2004,2,3,-1,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
verslaan,,,Mary Pierce,in de finale van de US Open,2,7,-5,3,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
toegeven,,,het bestaan van dit buitenechtelijk kind,in bedekte termen,6,3,3,8,1,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
schenken,,,het schilderij,aan koningin Elisabeth van Engeland,2,5,-3,6,4,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
vervagen,,,de kleur vorm en textuur,dichter bij de horizon,5,4,1,11,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
dopen,,,de mensen,in de Jordaan,2,3,-1,5,2,definite,definite,nonpronomial,nonpronomial,preposition,shifted,preverbal
bevrijden,,,het volk,middels een zoenoffer,2,3,-1,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
tekenen,,,Suske en Wiske-avonturen,voor het stripblad Kuifje,3,4,-1,4,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aanpassen,,,zijn tekenstijl,voor dat blad,2,3,-1,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
aankrijgen,,,een naveltruitje en een korte rok,in het album De koeiencommissie nr 268 december 2001,6,9,-3,5,18,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,preverbal
bijstaan,,,Suske en Wiske,in hun avonturen,3,3,0,6,1,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,preverbal
