Verb,Verb_case,Obj_case,NP,PP,NP_len,PP_len,Len_diff,V_NP_d,V_PP_d,NP_definiteness,PP_definiteness,NP_pronominality,PP_pronominality,ADP,Shift,PrePost
laten,,Acc,zich,in die tijd,1,3,-2,1,4,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
steunen,,,welbepaalde kandidaten,op de lijsten van traditionele partijen,2,6,-4,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dienen,,,lijsten in onder de verkorte naam Agalev,op diverse plaatsen,7,3,4,7,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
zetten,,,de toon,met haar verzet tegen illegale stortingen op de Hoge Maey en tegen de aanleg van de LNGterminal te Zeebrugge,2,19,-17,4,7,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bekleden,,,de belangrijkste plaatsen,binnen de partij-organen en op de verkiezingslijsten,3,7,-4,5,8,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leggen,,,de lat,voor zichzelf,2,2,0,4,6,definite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
krijgen,,,bevoegdheid over onder meer leefmilieu volksgezondheid dierenwelzijn voedselveiligheid en ontwikkelingssamenwerking,in de federale regering,10,4,6,5,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
putten,,,moed,uit het succes van andere groene partijen in Europa en de oprichting van de Europese Groene Partij,1,17,-16,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
plaatsen,,,bloemen,op het graf,1,3,-2,1,4,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,"een Mercedes ML 430 ter waarde van 2,3 miljoen frank",aan zijn vriendin Wendy Van Wanten,10,6,4,3,14,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
zetten,,,kwaad bloed,bij sommigen,2,2,0,2,4,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
brengen,,,het,tot onderofficier in die campagne,1,5,-4,1,3,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
maken,,,alle avonturen van het korps,met de ongeveer 400 andere ACM-leden,5,6,-1,8,6,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spelen,,,een belangrijke rol,in alle grote stakingen tijdens het interbellum,3,7,-4,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
eisen,,,een onderzoekscommissie die in analogie van de Lumumba-commissie een duidelijk licht op de zaak moest werpen,in maart 2002,16,3,13,5,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leggen,,,de eed,op 21 juli 1831,2,4,-2,6,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,de titel van Prins van België,in 1995,6,2,4,4,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
herleiden,,,alle bestaande politiediensten,tot één enkele politiedienst,3,4,-1,3,7,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
leggen,,,de wantrouwige en vaak vijandige houding tussen de politiediensten,op een pijnlijke manier,9,4,5,11,5,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
formuleren,,,een antwoord,met het Pinksterplan van 5 juni 1990,2,7,-5,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
bereiken,,,een hoogtepunt,tijdens de Witte Mars op 20 oktober 1996,2,8,-6,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
presenteren,,,haar rapport,in april 1997,2,3,-1,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,een belangrijke rol,in de geschiedenis van Oudenaarde,3,5,-2,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,verbazingwekkende vondsten af zoals de persoonlijke loge vanwaaruit de Duitse keizer de mis bijwoonde,ter gelegenheid van restauratiewerken eind twintigste begin eenentwintigste eeuw,14,9,5,14,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
registreren,,,vele van deze woorden en uitdrukkingen,in zijn Zuidoost-Vlaams Idioticon,6,4,2,1,10,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
halen,,,"32,9 %",in 1976,2,2,0,4,2,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
halen,,,"16,7 %",in 1976,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
halen,,,"6,3 %",in 1976,2,2,0,2,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verwerven,,,bekendheid,met Black Venus het eerste boek uit zijn Gangreen-cyclus dat in Vlaanderen heel wat stof deed opwaaien omwille van de al dan niet vermeend racistische en pornografische inslag,1,28,-27,1,4,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,een cruciale rol,bij de afkoop van de Scheldetol van Nederland 1863 en de koloniale avonturen van Leopold II,3,16,-13,5,8,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
geven,,,zijn naam,aan het Lambermontakkoord de staatshervorming van 2001,2,7,-5,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verwerken,,,dergelijk dunbier,tot zogenaamd oud bruin,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brouwen,,,bier,met kruidenmengsels ook wel gruit genaamd,1,6,-5,1,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
reguleren,,,het gebruik van hop om bier te brouwen,in tegenstrijd met het gruitrecht naar Frans model,8,8,0,2,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,de belangrijkste plaats in de bierverkoop,gedurende de tweede helft van de 20e eeuw,6,8,-2,11,4,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brengen,,,het aantal ziektegevallen in de wijk,per straat,6,2,4,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
spelen,,,een belangrijke rol,bij de productie van bier,3,5,-2,7,10,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de enige Belgische gouden medaille,in Athene,5,2,3,6,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verslaan,,,'s werelds nummer 1 Lindsay Davenport en Maria Sharapova,in lastige driesetters,9,3,6,6,13,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
scoren,,,een overwinning op het Russische team,met het Belgische Fed Cup team,6,6,0,9,7,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
nemen,,,revanche,op Dementieva die haar een paar weken voordien klopte op het toernooi van Indian Wells en die op dag 1 van de Fed Cup ontmoeting al korte metten had gemaakt met landgenote Kim Clijsters,1,34,-33,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verslaan,,,Clijsters,in de halve finale,1,4,-3,6,5,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
kenmerken,,,haar tennis,door een grote verscheidenheid in slagen haar mentale stabiliteit en door haar backhand die John McEnroe de mooiste backhand te wereld noemt,2,22,-20,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
naderen,,,het net,voor serve en volley,2,4,-2,4,6,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
nemen,,,een vroege leiding 6-2,tegen een zenuwachtige Mauresmo,4,4,0,4,9,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verslaan,,,Davenport,voor de eerste keer in haar carrière 7-5 5-7 9-7,1,10,-9,1,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de eerste set,met 6-2,3,2,1,3,5,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verliezen,,,de tweede,met 4-6,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,het tennistoernooi van Los Angeles,op 10 augustus,5,3,2,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
winnen,,,haar 21ste enkelspeltoernooi,van Silvia Farina Elia,3,4,-1,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
maken,,,een einde,aan haar relatie met de Australiër Lleyton Hewitt,2,8,-6,2,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
winnen,,,de eerste set,met gemak,3,2,1,5,2,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
vervolgen,,,haar Amerikaanse zomer,met winst op het toernooi van Los Angeles waar zij Daniela Hantuchova in de finale verslaat en winst in het Tier I-toernooi van Toronto waar zij in een Belgische finale Justine Henin-Hardenne verslaat in twee sets,3,36,-33,3,5,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
houden,,,"een recordbedrag van 2,2 miljoen dollar",aan haar zege,6,3,3,5,3,indefinite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
spelen,,,de pannen,van het dak,2,3,-1,3,6,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verslaan,,,de Russische Svetlana Koeznetsova met 7-5 6-2,in de finale,7,3,4,6,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
sluiten,,,een kartel met SP.a,nog voor de verkiezingen van 2003,4,6,-2,8,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
verdelen,,Acc,zich,over de andere partijen,1,4,-3,1,5,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
brengen,,,de vorst,in verlegenheid,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
verheffen,,,mensen van alle klassen,in de adelstand,4,3,1,1,7,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
delen,,,ordes,aan iedereen,1,2,-1,1,3,indefinite,indefinite,nonpronomial,pronominal,preposition,nonshifted,postverbal
behartigen,,,zijn taak,op een neutrale manier,2,4,-2,2,6,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
dagen,,,de auteur en de uitgeverij Flammarion,voor de rechter,6,3,3,2,11,definite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
wekken,,,het ongenoegen van de aanwezige Vlaamse politici,met een toespraak waarin hij het separatisme afwees,7,8,-1,3,11,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
erkennen,,,de ongelijkheid tussen de landsdelen,in sociaal-economisch opzicht,5,3,2,2,8,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
brengen,,,een bezoek,aan deze stad,2,3,-1,7,10,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vervullen,,,zijn legerdienst,bij de Marine,2,3,-1,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
snijden,,,het dorp,in tweeën,2,2,0,2,4,definite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
overdekken,,,ze,met een emulsie van krijtpoeder en lijm,1,7,-6,2,5,indefinite,indefinite,pronominal,nonpronomial,preposition,nonshifted,postverbal
zoeken,,,de groene envelop,in mijn schrijftafel,3,3,0,6,3,definite,indefinite,nonpronomial,nonpronomial,preposition,shifted,postverbal
schilderen,,,de toenmalige koning Leopold III,in het koor der Rechters,5,5,0,8,3,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
leiden,,,een ascetisch leven,in de woestijn,3,3,0,3,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
vinden,,,zijn oorsprong,in het Oude Testament Bijbelboek Exodus hoofdstuk 12 De instelling van het Pascha Pesach,2,14,-12,2,5,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
lenen,,,zowel tekeningen als plotlijnen,van andere grote auteurs,4,4,0,2,8,indefinite,indefinite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
doen,,,zijn intrede,in het derde verhaal De sprietatoom 1946,2,7,-5,2,6,indefinite,definite,nonpronomial,nonpronomial,preposition,nonshifted,postverbal
krijgen,,,een metamorfose waarna ze haar haar niet langer in het karakteristieke staartje met rode strik steil bovenop haar hoofd draagt maar in een knotje naar achteren waarbij het haar voller is,in het eerste verhaal Het Spaanse spook,31,7,24,13,4,indefinite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
krijgen,,,de opdracht om Suske en Wiske te moderniseren,van de erven Vandersteen,8,4,4,11,8,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
brengen,,,ze,op de buis,1,3,-2,1,4,indefinite,definite,pronominal,nonpronomial,preposition,nonshifted,postverbal
hebben,,,de rol van verteller ofschoon in de tv-serie de verhalen door Lambik aan elkaar gepraat werden,op de later verschenen lp,16,5,11,7,5,definite,definite,nonpronomial,nonpronomial,preposition,shifted,postverbal
